,id,created_at,text,rt_count,fav_count,english
131,1438768570456961031,2021-09-17 07:35:32+00:00,テレビ出演のご案内 このあと17時以降はテレビ出演が続きます。#自民党総裁選 への決意とあわせて、自民党改革、新型コロナ対策、経済政策、外交・安全保障に関する政策についても改めてお伝えしてまいります。ぜひご覧ください。 https://t.co/3XfWtVejQ3,189,824,"Guidance of television appearance This will continue to appear after 17:00. # Match the LDM-Party Reform, new Corona measures, economic policies, diplomatic and security policies, along with the determination to the LDP Administration. Please take a look. https://t.co/3XFWTVEJQ3 "
132,1438682524016791560,2021-09-17 01:53:37+00:00,【岸田文雄 出陣式ライブ配信】 #自民党総裁選 への届出が完了し、12日間の選挙戦がはじまりました。このあと〈11:30〉より出陣式を執り行います。ライブ配信しますので、ぜひ、ご覧ください！  You Tube https://t.co/qiZah8AfcC  ※配信終了後も同じアドレスでご覧いただけます https://t.co/Iikt0jTtfc,108,522,"【Kishida Mitsudo Live Distribution】 # The report to the LDP Protection has been completed, and the 12-day election war has started. After this <11:30>, we will hold out the exhibition ceremony. As we will deliver live, please take a look! You tube https://t.co/QIZAH8AFCC ※ You can see at the same address even after delivery end https://t.co/iikt0jttfc "
133,1438667142879006721,2021-09-17 00:52:30+00:00,【台風14号にお気をつけください】 17日（金）午後には西日本に上陸し、18日にかけて東日本へ進む見込みのようです。暴風や大雨のおそれがありますので、最新の気象情報をチェックして早めに備えをお願いいたします。 https://t.co/OZGJv1cWtI,107,511,"[Be careful with Typhoon No. 14] It seems to be expected to land in Western Japan on the afternoon of Fri) and go to East Japan for 18th. There is a risk of storm and heavy rain, so please check the latest weather information and prepare early. https://t.co/ozgjv1cwti "
134,1438640038732992514,2021-09-16 23:04:48+00:00,#自民党総裁選 が告示されます。私は8月26日に、誰よりも早く出馬を表明し、3回の政策発表会見を行い、#岸田BOX にお寄せいただいた1万件超の声を受け止め、#岸田ノート に書き留めてきました。国民とともに歩むリーダーとして、皆さまの声をかたちに、信頼ある政治を必ず実現します。 #チーム岸田 https://t.co/XN1qngV0tD,624,2687,"# LDP is notified of the LDP. On August 26th, I expressed the horse earlier than anyone, and I made three policy presentation interviews, and I received more than 10,000 voices of # Kishida BOX, and I have written over the # Kishida notebook rice field. As a leader who will walk with the people, you will always realize reliable politics as you're the voice. # Team Kishida https://t.co/XN1QNGV0TD "
135,1438515668693835780,2021-09-16 14:50:36+00:00,️岸田文雄への意見ボックス️ これまでに寄せられたご意見が、遂に【1万件】を超えました（フォームから5337件/ツイート4749件※18時集計）。ありがとうございます。2週間、様々なご意見を頂戴しました。皆さまの声をしっかり受け止め、政策に活かします。#自民党総裁選 期間中も回答してまいります。 https://t.co/ofKnrhsVqq,136,741,"️ 意 ️ ️ ️ ️ ️ Thank you very much for the opinions, finally exceeded [10,000] (5337 notes / tweets 4749 * 18 o'clock). Thank you very much. I received various opinions for two weeks. We will take care of your voice and use it to make use of the policy. # We will answer during the LDP period. https://t.co/ofknrhsvqq "
136,1438498500833013762,2021-09-16 13:42:23+00:00,【岸田文雄 出陣式ライブ配信】 9月17日(金) #自民党総裁選 が告示されます。それに伴い、岸田文雄選挙対策本部発足式、並びに、出陣式の様子をライブ配信（11時30分〜）します。ぜひ、ご覧ください。  You Tube https://t.co/qiZah8AfcC  ※ライブ配信終了後も、同じアドレスでご覧いただけます https://t.co/6eCQs0vMYv,105,499,"【Kishida Mitsudo Live Delivery】 September 17 (Fri) # The LDP Dainippiru will be announced. Along with that, Kishida Ministry of Election Countermeasures Headquarters Laboring Formation, and the appearance of the out-of-way type (11:30). Please take a look. You tube https://t.co/QIZAH8AFCC ※ You can see at the same address even after the end of the live delivery https://t.co/6ecqs0vmyv "
137,1438481427054546944,2021-09-16 12:34:32+00:00,私が考える新しい日本型の資本主義の主役は地方です。東京一極集中の是正に向けて、5Gなどのデジタルインフラの整備を進め、都市と地方の物理的距離を乗り越える「デジタル田園都市国家構想」を進めます。そして、地方を支える農林水産業や商工業を支え、災害に強い地方づくりを進めます。 https://t.co/0P22aUGJlQ,169,935,"The leading role of new Japanese capitalism I think is a region. For the correction of Tokyo union concentration, we will promote the development of digital infrastructure such as 5G, and advance the ""Digital Rural City National State Concept"" that overcomes the physical distance of the city and the region. And, we will support areas and industry to support the region and promote distributing distributors for disasters. https://t.co/0P22augjlq "
138,1438450931423596545,2021-09-16 10:33:21+00:00,先ほど石川県能登地方で震度5弱の地震が発生、今のところ津波の心配もないとのことです。石川県にお住まいの皆さま、大丈夫でしょうか？ 大きな地震の後には、引き続き余震等が発生することがありますので、充分ご注意ください。 https://t.co/mZEMONVvyE,142,867,"The earthquake with a seismic intensity of 5 is about 5 in the NOTA, and so far that there is no worried about the tsunami. Are you all right to live in Ishikawa Prefecture? After a big earthquake, be careful because aftershocks may occur. https://t.co/mzemonvvye "
139,1438445236640890880,2021-09-16 10:10:44+00:00,【外交・安全保障】 台湾海峡の安定、香港の民主主義問題、ウイグルの人権問題には毅然と対応し、人権問題を担当する首相補佐官を新設します。経済安全保障も含めた国家安全保障戦略の見直しや、ミサイル防衛能力強化の検討、ソフトパワー外交を推進します。 ▶️https://t.co/TdNpflINVd https://t.co/1dysIQyJiv,190,709,"[Foreign and security] Stability of Taiwan Strait, Hong Kong Democracy Issues, Hong Kong's human rights issues, and we will respond to resolutely, and new Prime Minister Association in charge of human rights issues. We will review the national security strategy including economic security, and examine the strengthening of the missile defense capacity, and promote soft power diplomacy. ▶ ️ https: //t.co/TDNPFLINVD https://t.co/1Dysiqyjiv "
140,1438438761134690309,2021-09-16 09:45:00+00:00,【経済政策】 成長と分配の好循環による新たな日本型資本主義の構築を目指します。科学技術立国や経済安全保障を重視した成長戦略と、#令和版所得倍増 へ子育て世帯等の教育費・住居費への支援強化、介護士・保育士・看護師などの給与引き上げなど、分配施策をすすめます。 ▶️https://t.co/RZbOREotAO https://t.co/fOwl2n6CV9,288,1030,"[Economic policy] We aim to establish a new Japanese capitalism by the growth and distribution of growth and distribution. Growth strategy that emphasizes science and technology and economic security, and support for educational expenses and residential expenses such as child care household income doubling doubling, and reinforcement of support for housing expenses, payroll salary such as carer, nurses, nurses, etc. We will promote measures. ▶ ️ Https: //t.co/RZBOREOTAO HTTPS://T.co/FOWL2N6CV9 "
141,1438433936078606337,2021-09-16 09:25:49+00:00,【新型コロナ対策】 ①国民の協力を得る。納得感ある説明 ②常に最悪の事態を想定した危機管理 この２つの原則をもとに、通常に近い社会経済活動を1日も早く取り戻すことを目標に、「医療難民ゼロ」など、現時点で特に必要な政策を「岸田4本柱」として発表しています。 ▶️https://t.co/w1WxpvsMT0 https://t.co/c0rzRSJPF3,119,550,"[New Corona measures] 1 Get the cooperation of the people. Consumable Description 2 Crisis Management Assuming the Worst Economic Management Based on these two principles, the goal of recovering close social economic activities as soon as possible, and ""medical refugee zero"", etc. We announce necessary policies as ""4 pillars Kishida"". ▶ ️ https: //t.co/W1WXPVSMT0 https://t.co/c0rzrsjpf3 "
